market;date;type;isin;description;issuer;issue_date;expiration_date;currency;last_price;last_price_date;nominal_price
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0312344031;BTH AYT.GEN.H8-C VBLE 05/2039;AYT.GEN.H8;12/06/2006;15/05/2039;EUR;80,9950;16/11/2015;21.539,80
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0312344049;BTH AYT.GEN.H8-D VBLE 05/2039;AYT.GEN.H8;12/06/2006;15/05/2039;EUR;12,3100;28/06/2010;21.539,80
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0312300017;BTH AYT.GEN.H9-A2 VBLE 07/2039;AYT.GEN.H9;05/12/2006;15/07/2039;EUR;100,0000;04/04/2017;17.926,23
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0312300025;BTH AYT.GEN.H9-B VBLE 07/2039;AYT.GEN.H9;05/12/2006;15/07/2039;EUR;27,8700;28/06/2010;28.758,65
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0312300033;BTH AYT.GEN.H9-C VBLE 07/2039;AYT.GEN.H9;05/12/2006;15/07/2039;EUR;70,0000;30/09/2013;28.758,65
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0312300041;BTH AYT.GEN.H9-D VBLE 07/2039;AYT.GEN.H9;05/12/2006;15/07/2039;EUR;4,9300;28/06/2010;28.758,65
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0313714018;BTH BANKINTER 11-A2 VBLE 08/2048;BANKINTER 11;02/12/2005;21/08/2048;EUR;97,8000;20/10/2016;23.744,18
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0313714026;BTH BANKINTER 11-B VBLE 08/2048;BANKINTER 11;02/12/2005;21/08/2048;EUR;65,1000;22/01/2013;50.053,48
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0313714034;BTH BANKINTER 11-C VBLE 08/2048;BANKINTER 11;02/12/2005;21/08/2048;EUR;62,0000;25/04/2013;50.047,90
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0313714042;BTH BANKINTER 11-D VBLE 08/2048;BANKINTER 11;02/12/2005;21/08/2048;EUR;;;50.058,71
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0313714059;BTH BANKINTER 11-E VBLE 08/2048;BANKINTER 11;02/12/2005;21/08/2048;EUR;;;49.745,98
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0313547004;BTH BK HIPOTEC.7-A VBLE 09/2040;BK HIPOTEC.7;24/02/2004;26/09/2040;EUR;99,9951;03/10/2014;12.157,27
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0313547012;BTH BK HIPOTEC.7-B VBLE 09/2040;BK HIPOTEC.7;24/02/2004;26/09/2040;EUR;64,9977;04/07/2013;25.253,15
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0313547020;BTH BK HIPOTEC.7-C VBLE 09/2040;BK HIPOTEC.7;24/02/2004;26/09/2040;EUR;;;25.014,92
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0341068007;BTH GAT ICO-FTVP-A VBLE 06/2036;GAT ICO-FTVP;25/06/2009;20/06/2036;EUR;95,4500;19/02/2014;15.157,14
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0341068015;BTH GAT ICO-FTVP-BA VBLE 06/2036;GAT ICO-FTVP;25/06/2009;20/06/2036;EUR;100,0000;28/07/2009;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0341068023;BTH GAT ICO-FTVP-BM VBLE 06/2036;GAT ICO-FTVP;25/06/2009;20/06/2036;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0341068031;BTH GAT ICO-FTVP-BP VBLE 06/2036;GAT ICO-FTVP;25/06/2009;20/06/2036;EUR;99,7213;14/10/2013;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0341068049;BTH GAT ICO-FTVP-BT VBLE 06/2036;GAT ICO-FTVP;25/06/2009;20/06/2036;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0341068056;BTH GAT ICO-FTVP-CA VBLE 06/2036;GAT ICO-FTVP;25/06/2009;20/06/2036;EUR;36,3796;13/08/2013;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0341068064;BTH GAT ICO-FTVP-CM VBLE 06/2036;GAT ICO-FTVP;25/06/2009;20/06/2036;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0341068072;BTH GAT ICO-FTVP-CP VBLE 06/2036;GAT ICO-FTVP;25/06/2009;20/06/2036;EUR;100,0000;14/10/2013;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0341068080;BTH GAT ICO-FTVP-CT VBLE 06/2036;GAT ICO-FTVP;25/06/2009;20/06/2036;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0341068098;BTH GAT ICO-FTVP-DA VBLE 06/2036;GAT ICO-FTVP;25/06/2009;20/06/2036;EUR;;;52.603,26
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0341068106;BTH GAT ICO-FTVP-DM VBLE 06/2036;GAT ICO-FTVP;25/06/2009;20/06/2036;EUR;;;86.926,49
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0341068114;BTH GAT ICO-FTVP-DP VBLE 06/2036;GAT ICO-FTVP;25/06/2009;20/06/2036;EUR;99,6929;14/10/2013;56.200,51
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0341068122;BTH GAT ICO-FTVP-DT VBLE 06/2036;GAT ICO-FTVP;25/06/2009;20/06/2036;EUR;;;98.929,64
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0316874017;BTH GC SABADELL1-A2 VBLE 06/2038;GC SABADELL1;20/07/2004;20/06/2038;EUR;99,3989;14/09/2017;8.969,88
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0316874025;BTH GC SABADELL1-B VBLE 06/2038;GC SABADELL1;20/07/2004;20/06/2038;EUR;;;20.302,74
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0316874033;BTH GC SABADELL1-C VBLE 06/2038;GC SABADELL1;20/07/2004;20/06/2038;EUR;;;20.302,74
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0347861009;BTH IM PASTOR 2-A VBLE 09/2041;IM PASTOR 2;29/06/2004;22/09/2041;EUR;99,4500;05/05/2017;5.460,49
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0347861017;BTH IM PASTOR 2-B VBLE 09/2041;IM PASTOR 2;29/06/2004;22/09/2041;EUR;61,9984;22/02/2013;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0347861025;BTH IM PASTOR 2-C VBLE 09/2041;IM PASTOR 2;29/06/2004;22/09/2041;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0347861033;BTH IM PASTOR 2-D VBLE 09/2041;IM PASTOR 2;29/06/2004;22/09/2041;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0347862007;BTH IM PASTOR 3-A VBLE 03/2043;IM PASTOR 3;14/06/2005;22/03/2043;EUR;80,0000;03/04/2017;14.999,87
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0347862015;BTH IM PASTOR 3-B VBLE 03/2043;IM PASTOR 3;14/06/2005;22/03/2043;EUR;100,0000;15/06/2005;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0347862023;BTH IM PASTOR 3-C VBLE 03/2043;IM PASTOR 3;14/06/2005;22/03/2043;EUR;99,6200;02/08/2007;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0347862031;BTH IM PASTOR 3-D VBLE 03/2043;IM PASTOR 3;14/06/2005;22/03/2043;EUR;99,5896;16/11/2005;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0377936002;BTH TDA ICO IBER-AG VBLE 05/2036;TDA ICO IBER;20/07/2009;26/05/2036;EUR;81,0000;26/11/2012;30.635,67
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0377936010;BTH TDA ICO IBER-B VBLE 05/2036;TDA ICO IBER;20/07/2009;26/05/2036;EUR;;;64.990,32
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0338146006;BTH UCI 10-A VBLE 06/2036;UCI 10;19/05/2004;22/06/2036;EUR;94,1800;28/02/2017;12.380,83
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0338146014;BTH UCI 10-B VBLE 06/2036;UCI 10;19/05/2004;22/06/2036;EUR;80,9995;26/05/2017;25.551,92
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0338147004;BTH UCI 12-A VBLE 12/2039;UCI 12;02/06/2005;15/12/2039;EUR;96,4200;02/08/2017;20.347,41
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0338147012;BTH UCI 12-B VBLE 12/2039;UCI 12;02/06/2005;15/12/2039;EUR;76,5000;22/06/2016;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0338147020;BTH UCI 12-C VBLE 12/2039;UCI 12;02/06/2005;15/12/2039;EUR;12,0275;28/02/2012;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0382745000;BTH VALENCIA HP2-A VBLE 01/2043;VALENCIA HP2;12/12/2005;24/01/2043;EUR;97,4000;13/05/2016;13.949,86
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0382745018;BTH VALENCIA HP2-B VBLE 01/2043;VALENCIA HP2;12/12/2005;24/01/2043;EUR;48,0300;16/03/2012;28.870,09
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0382745026;BTH VALENCIA HP2-C VBLE 01/2043;VALENCIA HP2;12/12/2005;24/01/2043;EUR;30,9937;19/02/2013;28.874,18
SDC;08/11/2019 17:30:00;TITULIZACIÓN HIPOTECARIA;ES0382745034;BTH VALENCIA HP2-D VBLE 01/2043;VALENCIA HP2;12/12/2005;24/01/2043;EUR;;;50.505,06
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0305443014;BTN  SABADELL CON I-B VBLE 03/2031;SABADELL CON I;27/09/2019;24/03/2031;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0305443030;BTN  SABADELL CON I-D VBLE 03/2031;SABADELL CON I;27/09/2019;24/03/2031;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0305106009;BTN A-BEST 13-A VBLE 08/2030;A-BEST 13;01/12/2015;23/08/2030;EUR;100,0000;02/12/2015;60.601,97
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0305106017;BTN A-BEST 13-B VBLE 08/2030;A-BEST 13;01/12/2015;23/08/2030;EUR;100,0000;02/12/2015;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0305106025;BTN A-BEST 13-M 2,300 08/2030;A-BEST 13;01/12/2015;23/08/2030;EUR;100,0000;02/12/2015;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0305370001;BTN AUT ABS S 18-A VBLE 06/2029;AUT ABS S 18;20/09/2018;28/06/2029;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0305370019;BTN AUT ABS S 18-B 2,000 06/2029;AUT ABS S 18;20/09/2018;28/06/2029;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0305194005;BTN AUT ABS SP L-A VBLE 12/2032;AUT ABS SP L;06/10/2016;31/12/2032;EUR;99,9952;10/05/2017;33.772,50
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0305194013;BTN AUT ABS SP L-B 2,000 12/2032;AUT ABS SP L;06/10/2016;31/12/2032;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0305194021;BTN AUT ABS SP L-C 3,000 12/2032;AUT ABS SP L;06/10/2016;31/12/2032;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0305194039;BTN AUT ABS SP L-D 4,000 12/2032;AUT ABS SP L;06/10/2016;31/12/2032;EUR;;;81.709,25
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312273362;BTN AYT COL GLOB-10A 1,300 06/2043;AYT COL GLOB;11/04/2008;02/06/2043;EUR;83,9475;03/12/2008;34.529,50
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312273370;BTN AYT COL GLOB-10B 1,600 06/2043;AYT COL GLOB;11/04/2008;02/06/2043;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312273388;BTN AYT COL GLOB-10C 2,000 06/2043;AYT COL GLOB;11/04/2008;02/06/2043;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312273396;BTN AYT COL GLOB-10D 3,000 06/2043;AYT COL GLOB;11/04/2008;02/06/2043;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312273446;BTN AYT COL GLOB-12A VBLE 03/2048;AYT COL GLOB;10/07/2008;20/03/2048;EUR;;;40.617,38
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312273453;BTN AYT COL GLOB-12B VBLE 03/2048;AYT COL GLOB;10/07/2008;20/03/2048;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312273461;BTN AYT COL GLOB-12C VBLE 03/2048;AYT COL GLOB;10/07/2008;20/03/2048;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312273479;BTN AYT COL GLOB-12D VBLE 03/2048;AYT COL GLOB;10/07/2008;20/03/2048;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312273008;BTN AYT COL GLOB-1A 1,170 03/2047;AYT COL GLOB;25/04/2007;22/03/2047;EUR;77,4426;26/02/2010;37.924,95
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312273016;BTN AYT COL GLOB-1B 1,300 03/2047;AYT COL GLOB;25/04/2007;22/03/2047;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312273024;BTN AYT COL GLOB-1C 1,650 03/2047;AYT COL GLOB;25/04/2007;22/03/2047;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312273032;BTN AYT COL GLOB-1D 3,000 03/2047;AYT COL GLOB;25/04/2007;22/03/2047;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312273081;BTN AYT COL GLOB-3A VBLE 11/2047;AYT COL GLOB;27/07/2007;16/11/2047;EUR;70,1848;18/11/2011;40.995,69
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312273099;BTN AYT COL GLOB-3B VBLE 11/2047;AYT COL GLOB;27/07/2007;16/11/2047;EUR;65,0526;02/02/2009;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312273107;BTN AYT COL GLOB-3C VBLE 11/2047;AYT COL GLOB;27/07/2007;16/11/2047;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312273115;BTN AYT COL GLOB-3D VBLE 11/2047;AYT COL GLOB;27/07/2007;16/11/2047;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312273248;BTN AYT COL GLOB-7A 1,300 11/2047;AYT COL GLOB;31/12/2007;28/11/2047;EUR;;;34.742,27
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312273255;BTN AYT COL GLOB-7B 1,600 11/2047;AYT COL GLOB;31/12/2007;28/11/2047;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312273263;BTN AYT COL GLOB-7C 2,500 11/2047;AYT COL GLOB;31/12/2007;28/11/2047;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312273271;BTN AYT COL GLOB-7D 3,500 11/2047;AYT COL GLOB;31/12/2007;28/11/2047;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312212006;BTN AYT GRANA H1-A VBLE 03/2047;AYT GRANA H1;29/06/2007;09/03/2047;EUR;85,2500;03/07/2013;15.807,74
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312212014;BTN AYT GRANA H1-B VBLE 03/2047;AYT GRANA H1;29/06/2007;09/03/2047;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312212022;BTN AYT GRANA H1-C VBLE 03/2047;AYT GRANA H1;29/06/2007;09/03/2047;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312212030;BTN AYT GRANA H1-D VBLE 03/2047;AYT GRANA H1;29/06/2007;09/03/2047;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312274006;BTN AYT GY HPIII-A VBLE 12/2052;AYT GY HPIII;20/12/2010;21/12/2052;EUR;60,2735;12/05/2014;21.872,42
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312274014;BTN AYT GY HPIII-B VBLE 12/2052;AYT GY HPIII;20/12/2010;21/12/2052;EUR;;;46.869,46
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312275003;BTN AYT GY HPIV-A VBLE 09/2052;AYT GY HPIV;19/04/2011;15/09/2052;EUR;64,7659;01/03/2012;16.962,06
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312275011;BTN AYT GY HPIV-B VBLE 09/2052;AYT GY HPIV;19/04/2011;15/09/2052;EUR;;;50.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312276001;BTN AYT GY HPV-A VBLE 03/2053;AYT GY HPV;27/12/2011;15/03/2053;EUR;61,8005;01/03/2012;17.956,10
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312276019;BTN AYT GY HPV-B VBLE 03/2053;AYT GY HPV;27/12/2011;15/03/2053;EUR;;;47.882,94
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312364005;BTN AYT HIP BBK1-A VBLE 04/2037;AYT HIP BBK1;09/06/2005;20/04/2037;EUR;100,0000;29/06/2005;16.977,54
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312364013;BTN AYT HIP BBK1-B VBLE 04/2037;AYT HIP BBK1;09/06/2005;20/04/2037;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312364021;BTN AYT HIP BBK1-C VBLE 04/2037;AYT HIP BBK1;09/06/2005;20/04/2037;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312251004;BTN AYT HIP BBK2-A VBLE 04/2041;AYT HIP BBK2;08/06/2006;24/04/2041;EUR;100,0000;16/06/2006;24.044,71
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312251012;BTN AYT HIP BBK2-B VBLE 04/2041;AYT HIP BBK2;08/06/2006;24/04/2041;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312251020;BTN AYT HIP BBK2-C VBLE 04/2041;AYT HIP BBK2;08/06/2006;24/04/2041;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312371000;BTN AYT HIP MIXT-A VBLE 09/2033;AYT HIP MIXT;03/03/2004;15/09/2033;EUR;98,5000;27/07/2015;1.063,21
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312371018;BTN AYT HIP MIXT-B VBLE 09/2033;AYT HIP MIXT;03/03/2004;15/09/2033;EUR;39,9500;02/10/2012;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0370151039;BTN AYT HP MX 2-C2 VBLE 06/2036;AYT HP MX 2;30/06/2004;20/06/2036;EUR;99,9239;22/10/2015;62.529,15
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0370151005;BTN AYT HP MX 2-P1 VBLE 06/2036;AYT HP MX 2;30/06/2004;20/06/2036;EUR;98,9748;02/01/2017;5.313,64
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0370151013;BTN AYT HP MX 2-P2 VBLE 06/2036;AYT HP MX 2;30/06/2004;20/06/2036;EUR;55,0000;19/02/2013;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312378013;BTN AYT HP MX 3-B VBLE 03/2038;AYT HP MX 3;29/04/2005;21/03/2038;EUR;29,2500;21/10/2013;23.421,44
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0370152003;BTN AYT HP MX 4-A VBLE 01/2043;AYT HP MX 4;27/06/2005;20/01/2043;EUR;97,6700;15/09/2017;13.563,09
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0370152011;BTN AYT HP MX 4-B VBLE 01/2043;AYT HP MX 4;27/06/2005;20/01/2043;EUR;99,7915;10/04/2014;29.898,89
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312252002;BTN AYT HP MX 5-A VBLE 06/2041;AYT HP MX 5;21/07/2006;10/06/2041;EUR;96,9850;27/03/2017;19.240,47
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312252010;BTN AYT HP MX 5-B VBLE 06/2041;AYT HP MX 5;21/07/2006;10/06/2041;EUR;41,3000;21/06/2012;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312252028;BTN AYT HP MX 5-C VBLE 06/2041;AYT HP MX 5;21/07/2006;10/06/2041;EUR;31,4949;09/10/2013;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312304001;BTN AYT ICO C VI-A VBLE 10/2057;AYT ICO C VI;13/02/2009;18/10/2057;EUR;87,7294;01/07/2010;36.547,09
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312304019;BTN AYT ICO C VI-B VBLE 10/2057;AYT ICO C VI;13/02/2009;18/10/2057;EUR;;;81.615,66
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312304027;BTN AYT ICO C VI-C VBLE 10/2057;AYT ICO C VI;13/02/2009;18/10/2057;EUR;;;81.549,02
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0370153001;BTN AYT KUTXA H1-A VBLE 04/2041;AYT KUTXA H1;31/05/2006;22/04/2041;EUR;95,0200;30/11/2015;26.609,01
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0370153019;BTN AYT KUTXA H1-B VBLE 04/2041;AYT KUTXA H1;31/05/2006;22/04/2041;EUR;50,0000;18/06/2012;59.466,68
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0370153027;BTN AYT KUTXA H1-C VBLE 04/2041;AYT KUTXA H1;31/05/2006;22/04/2041;EUR;40,0000;14/06/2012;59.440,97
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0370154009;BTN AYT KUTXA H2-A VBLE 10/2056;AYT KUTXA H2;16/02/2007;15/10/2056;EUR;100,0000;01/03/2017;30.280,01
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0370154017;BTN AYT KUTXA H2-B VBLE 10/2056;AYT KUTXA H2;16/02/2007;15/10/2056;EUR;42,0000;12/09/2013;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0370154025;BTN AYT KUTXA H2-C VBLE 10/2056;AYT KUTXA H2;16/02/2007;15/10/2056;EUR;25,0000;14/06/2012;100.000,00
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312379003;BTN AYT PR.IN 3-A VBLE 12/2046;AYT PR.IN 3;09/06/2005;15/12/2046;EUR;91,6750;28/02/2014;6.818,31
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312379011;BTN AYT PR.IN 3-B VBLE 12/2046;AYT PR.IN 3;09/06/2005;15/12/2046;EUR;;;58.863,34
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0390305003;BTN AYT.7 PR.INM-  VBLE 06/2035;AYT.7 PR.INM;24/06/2002;16/06/2035;EUR;99,8659;30/03/2015;2.355,05
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312282009;BTN AYT.CJMUR.H1-A VBLE 10/2038;AYT.CJMUR.H1;22/12/2005;17/10/2038;EUR;86,2500;20/05/2013;11.734,50
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312282017;BTN AYT.CJMUR.H1-B VBLE 10/2038;AYT.CJMUR.H1;22/12/2005;17/10/2038;EUR;83,0000;29/01/2016;24.457,78
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312282025;BTN AYT.CJMUR.H1-C VBLE 10/2038;AYT.CJMUR.H1;22/12/2005;17/10/2038;EUR;79,9900;25/08/2008;24.457,78
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312272000;BTN AYT.CJMUR.H2-A VBLE 04/2039;AYT.CJMUR.H2;08/11/2006;07/04/2039;EUR;100,0000;02/02/2017;14.356,95
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312272018;BTN AYT.CJMUR.H2-B VBLE 04/2039;AYT.CJMUR.H2;08/11/2006;07/04/2039;EUR;100,0000;09/11/2006;31.255,75
SDC;08/11/2019 17:30:00;TITULIZACIÓN DE ACTIVOS;ES0312272026;BTN AYT.CJMUR.H2-C VBLE 04/2039;AYT.CJMUR.H2;08/11/2006;07/04/2039;EUR;100,0000;09/11/2006;31.255,75
